time	run_dir	agent	models	turns	input	cache_read	cache_write	output	usd	duration_ms	wall_s	is_error
2026-09-17T17:09:29	runs/022-revise	slide-writer	claude-fable-5-1,claude-haiku-4-5-20251001	29	130	154344	51195	8395	1.4847089999999998	99437	100	False
