time	run_dir	agent	models	turns	input	cache_read	cache_write	output	usd	duration_ms	wall_s	is_error
2026-09-17T11:04:57	runs/013-revise	slide-writer	claude-fable-5-1,claude-haiku-4-5-20251001	26	226	327116	100861	52062	4.7055940000000005	609240	610	False
